HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT
http://www.thegreenbook.com/companies/land-equipment-pte-ltd/,Land Equipment Pte Ltd,sales@land-equipment.com.sg,+65  68625223,+65  68615223,32 Joo Koon Rd   S(628985),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/overseas-motors-pte-ltd/,Overseas Motors (Pte) Ltd,sales@oseamo.com,+65  62647288,+65  62647189,19 Fourth Chin Bee Rd S(619705),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/oil-spill-science-solution/,Oil Spill Science Solution,kslow@oilspillasia.com.sg,+65  68730966,+65  68733396,1 Bt Batok Cres #07-37 WCEGA Plaza S(658064),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/oakwell-engineering-limited/,Oakwell Engineering Limited,enquiry@oakwell.com.sg,+65 67428000,+65 67423000,8 Aljunied Ave 3 Oakwell Bldg S(389933),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/omi-m-sdn-bhd/,OMI (M) Sdn Bhd,sales@omi-malaysia.com,+603 56311028,+603 56311035,"Lot 764-6A, Jalan Subang 4 Kawasan Perusahaan Sg.Penaga 47500 Subang Jaya Selangor Darul Ehsan  Malaysia",,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/multico-system-engineers-pte-ltd/,Multico System Engineers Pte Ltd,mep@multicorporation.com,+65  68632863,+65  68636817,11 Tuas View Cres  Multico Bldg S(637643),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/newera-tools-machinery-s-pte-ltd/,Newera Tools & Machinery (S) Pte Ltd,info@neweratools.com,+65  62410908,+65  64466186,94A Jln Senang   S(418468),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/newera-equipment-pte-ltd/,Newera Equipment Pte Ltd,info@neweraequipment.com,+65  62410411,+65  64411849,53 Ubi Ave 1 #05-06 Paya Ubi Ind Pk S(408934),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/neumart-technology-pte-ltd/,Neumart Technology Pte Ltd,sales@neumartech.com,+65 63162156,+65 63163362,51 Bt Batok Cres #02-10 Unity Centre S(658077),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/micro-air-engineering-pte-ltd/,Micro-Air Engineering Pte Ltd,microair@singnet.com.sg,+65 64451662,+65 64451663,512 Chai Chee Lane #01-06 Bedok Ind Estate S(469028),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/mishi-tool-machinery-services/,Mishi Tool & Machinery Services,,+65 64825009,+65 62578282,38 Woodlands Ind Pk E1 #03-04 Admiralty Ind Pk S(757700),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sanfam-filter-s-e-a-sdn-bhd/,Sanfam Filter (S.E.A) Sdn Bhd,sanfam.filter@gmail.com,+601 24818353,+603 56367353,"Lot 764-6A, Jalan Subang 4 Kawasan Perusahaan Sg.Penaga 47500 Subang Jaya Selangor D.E.  Malaysia",,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sanfam-s-pte-ltd/,Sanfam (S) Pte Ltd,sanfam.sg@gmail.com,+65 64412441,+65 64412442,"33 ubi Ave 3 #06-59, Tower A, Vertex S(408868)",,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/ro-quip-asia-pacific-pte-ltd/,RO-QUIP Asia Pacific Pte Ltd,enquiries@ro-quip.com,+65  67360192,+65  68967086,20 Woodlands Link #03-22  S(738733),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sam-ho-machinery-trading/,Sam Ho Machinery Trading,info@samho.com.sg,+65  63656268,+65  63623989,29 Sg Kadut St 4  Sg Kadut Ind Est S(729054),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/ricon-pte-ltd-rangoon-/,Ricon Pte Ltd (Rangoon),sales@ricon.com.sg,+65  62989811,+65  62969461,102 Rangoon Rd   S(218385),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/relay-engineering-service-supplier/,Relay Engineering Service & Supplier,,+65  63684533,+65  62706362,"Blk G7 Woodlands Rd, 19KM #01-397K Yew Tee Ind Est S(678001)",,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/pnumatic-power-industries-pte-ltd/,Pnumatic Power Industries Pte Ltd,pnumatic@singnet.com.sg,+65  64599054,+65  64599436,20 Ang Mo Kio Ind Pk 2A #04-28 AMK Techlink S(567761),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/pall-marc-co/,Pall Marc Co,,+65  67333111,+65  67332701,84 Tagore Lane   S(787526),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/pacific-central-teknik-pte-ltd/,Pacific Central Teknik Pte Ltd,sales@pacentek.com.sg,+65  65462822,+65  65462811,27 Benoi Pl   S(629944),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/pacific-engineering-services-pte-ltd/,Pacific Engineering & Services Pte Ltd,pacific1@pacificglobal.com.sg,+65  67633039,+65  67636190,130 Pioneer Rd   S(639587),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sing-huat-hardware-machinery-pte-ltd-kelantan-road-/,Sing Huat Hardware & Machinery Pte Ltd (Kelantan Road),sales@singhuat.com,+65  62943524,,Blk 30 Kelantan Rd #01-87  S(200030),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sumber-engineering-trading-pte-ltd/,Sumber Engineering Trading Pte Ltd,mech@sumberco.com.sg,+65 62732703,+65 62782192,1 Jln Kilang Barat Redhill Ind Est S(159345),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sumber-co-pte-ltd/,Sumber Co Pte Ltd,sets@sumberco.com,+65  63761638,+65  62784521,1 Jln Kilang Barat #03-01 Redhill Ind Est S(159345),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sing-huat-hardware-machinery-pte-ltd-jurong-/,Sing Huat Hardware & Machinery Pte Ltd (Jurong),,+65  68614782,+65  68616466,178 Gul Circle   S(629628),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/star-ray-pte-ltd/,Star-Ray Pte Ltd,tiongam@singnet.com.sg,+65 68636667,+65 68636669,29 Tuas Basin Link S(638765),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/solids-and-fluids-engineers-pte-ltd/,Solids And Fluids Engineers Pte Ltd,sales@safesg.com.sg,+65  62728295,+65  62728592,151 Chin Swee Rd #12-13 Manhattan Hse S(169876),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sin-hoe-heng-pte-ltd/,Sin Hoe Heng Pte Ltd,,+65  68610808,+65  68612632,25 Tuas Ave 3   S(639418),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/stracom-engineering-pte-ltd/,Stracom Engineering Pte Ltd,stracom@singnet.com.sg,+65  62618246,+65  62617621,11 Tuas Ave 11   S(639077),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sauer-compressors-s-e-a-pte-ltd/,Sauer Compressors (S E A) Pte Ltd,,+65  65526066,+65  64541511,84 Tagore Lane   S(787526),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/sinbun-trading-pte-ltd/,Sinbun Trading Pte Ltd,sinbun@live.com,+65  62965753,+65  62965634,23 Jln Besar   S(208794),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/vansin-trading-engineering-pte-ltd/,Vansin Trading & Engineering Pte Ltd,sales@vansin.com.sg,+65  64543314,+65  64551506,31 Kranji Link   S(728666),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/upsc-marine-services-pte-ltd/,UPSC Marine Services Pte Ltd,sales@upscmarine.com.sg,+65  67535453,+65  67533934,20 Ang Mo Kio Ind Pk 2A #05-05 AMK Techlink S(567761),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/toshio-s-pte-ltd/,Toshio (S) Pte Ltd,,+65  67431383,+65  67433682,629 Aljunied Rd #08-13 Cititech Ind Bldg S(389838),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/united-machinery-services-pte-ltd/,United Machinery Services Pte Ltd,sales@ums.com.sg,+65 68622301,+65 67969069,27 Pioneer Sec 1 S(628433),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/trim-systems-pte-ltd/,Trim Systems Pte Ltd,sales@trim-systems.com.sg,+65 62664566,+65 62665157,74 Kian Teck Rd S(628800),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/umw-equipment-engineering-pte-ltd/,UMW Equipment & Engineering Pte Ltd,general.enquiry@umweepl.com.sg,+65  62653155,+65  62661063,108 International Rd   S(629173),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/teksindo-pte-ltd/,Teksindo Pte Ltd,,+65  67472912,+65  67430816,Blk 3024 Ubi Rd 3 #04-71  S(408652),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/teck-lee-machinery-pte-ltd/,Teck Lee Machinery Pte Ltd,info@tecklee.com,+65 62942698,+65 62966231,44 Tannery Lane S(347792),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/scr-engineering-services-sdn-bhd/,SCR Engineering & Services Sdn Bhd,,+603 56348966,+603 56334866,"No. 24 Jln TS 6/6 Tmn Industri Subang 47510 Subang Jaya, Selangor  Malaysia",,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/tanabe-compressors-pte-ltd/,Tanabe Compressors Pte Ltd,sales@tancomp.com.sg,+65  65626800,+65  65626811,2 Jurong East St 21 #04-30 IMM Bldg S(609601),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/t-h-g-engineering-pte-ltd/,T.H.G Engineering Pte Ltd,operations@thg-batam.com,+65  62653151,+65  62621330,29 Kian Teck Way   S(628745),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/zapex-offshore-pte-ltd/,Zapex Offshore Pte Ltd,,+65 62213637,+65 62256562,29 Chempaka Ave S(349642),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/yek-hin-machinery-pte-ltd/,Yek Hin Machinery Pte Ltd,yekhinmach@singnet.com.sg,+65  62942053,+65  62914493,Blk 642 Rowell Rd #01-117 S(200642),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/multi-industrial-supplies-pte-ltd/,Multi Industrial Supplies Pte Ltd,enquiry@multi.com.sg,+65 67478353,+65 67438764,Blk 2022 Bt Batok St 23 #01-160 Bt Batok Ind Pk A S(659527),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/immanuel-global-services-pte-ltd/,Immanuel Global Services Pte Ltd,inquiry@igsvs.com,+65 67795517,+65 67788262,48 Hillview Ter #05-05 Hillview Bldg S(669269),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/leeden-fire-safety-pte-ltd/,Leeden Fire Safety Pte Ltd,info@leedenfiresafety.com.sg,+65  62912611,+65  62935193,26 Kallang Junction  Hart House S(339279),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/hong-wen-hardware-timber-pte-ltd/,Hong Wen Hardware Timber Pte Ltd,hongwenhardware@singnet.com.sg,+65  63689339,+65  65555936,10 Admiralty St #01-07/08 North Link Bldg S(757695),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/tsubaco-singapore-pte-ltd/,Tsubaco Singapore Pte Ltd,sales@tsubaco.com.sg,+65  68626800,+65  68626820,10 Toh Guan Rd #02-02/03 TT Int'l Tradepark S(608838),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/jurid-enterprise-pte-ltd/,Jurid Enterprise Pte Ltd,sales@jurid.com.sg,+65  67425516,+65  67495516,35 Genting Rd S(349483),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/far-east-motors/,Far East Motors,rozana.ishak@wbl.com.sg,+65  64791111,+65  62682773,801 Lor 7 Toa Payoh #01-01 WBL Bldg S(319319),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/kranji-auto-machinery-trading/,Kranji Auto & Machinery Trading,kranji@pacific.net.sg,+65  63676868,+65  62698667,25 Sg Kadut Loop S(729466),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/interelated-instruments-services-pte-ltd/,InteRelated Instruments & Services Pte Ltd,sales@irissin.com,+65 62640524,+65 62620905,20 Penjuru Lane S(609193),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/hwa-hong-machinery-co-pte-ltd/,Hwa Hong Machinery Co Pte Ltd,sales@hwahong.com.sg,+65  62962629,+65  62972559,145 Tyrwhitt Rd S(207560),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/multi-ways-equipment-pte-ltd/,Multi Ways Equipment Pte Ltd,enquiry@multiways.com.sg,+65  62875252,+65  62813184,3E Gul Circle   S(629633),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/western-pneumatic-pte-ltd/,Western Pneumatic Pte Ltd,westpneu@singnet.com.sg,+65 67433811,+65 67473849,8 Kaki Bt Rd 2 #04-15 Ruby Warehouse Complex S(417841),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/aktio-singapore-pte-ltd/,Aktio Singapore Pte Ltd,,+65  68616777,+65  68621355,11 Pioneer Sec 1   S(628422),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/ae-systems-technology-pte-ltd/,AE Systems Technology Pte Ltd,salesaesystem@gmail.com,+65  82222298,+65  62583735,53 Ubi Ave 1 #03-68 Paya Ubi Ind Pk S(408934),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/airvac-pte-ltd/,Airvac Pte Ltd,airvac@singnet.com.sg,+65  65424321,+65  65421819,Blk 3023 Ubi Rd 3 #05-10 Ubiplex 1 S(408663),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/aerzen-asia-pte-ltd/,Aerzen Asia Pte Ltd,info@aerzenasia.com,+65  62545080,+65  62546935,38 Woodlands Ind Pk E1 #04-01  S(757700),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/adex-zonex-pte-ltd/,Adex Zonex Pte Ltd,sales@adexzonex.com.sg,+65 65587789,+65 65587977,13 Kwong Min Rd S(628717),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/ace-comp-services-trading/,Ace Comp Services & Trading,,+65  67559998,+65  67552956,1 Yishun St 23 #02-36 YS-One S(768441),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/ac-terence-heavy-equipment-pte-ltd/,AC Terence Heavy Equipment Pte Ltd,info@acterence.com,+65 63620238,+65 63669708,391A Woodlands Rd S(677964),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/aaragon-pte-ltd/,Aaragon Pte Ltd,info@aaragon.net,+65  91128044,+65  64655573,1 Bt Batok Cres #07-62 WCEGA Plaza S(658064),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/bmj-worldwide-pte-ltd/,BMJ Worldwide Pte Ltd,office@bmjworldwide.com,+65  65656328,+65  68993308,10 Admiralty St #05-45 North Link Bldg S(757695),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/pnr-engineering-systems-pte-ltd/,PNR Engineering Systems Pte Ltd,sales@pnr-engineering.com.sg,+65  67428911,+65  67428700,35 Tannery Rd #11-10 Ruby Ind Complex S(347740),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/panweld-trading-pte-ltd/,Panweld Trading Pte Ltd,panweld@singnet.com.sg,+65  62658888,+65  62655127,3 Third Lok Yang Rd S(627998),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/becker-asia-pacific-pte-ltd/,Becker Asia Pacific Pte Ltd,info@beckerasia.com.sg,+65  64875951,+65  64875952,5 Up Aljunied Link #02-02 Quartz Ind Bldg S(367903),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/airmatic-machinery-sdn-bhd/,Airmatic Machinery Sdn Bhd,amsb@airmatic.com.my,+603 51222669,+603 51223669,"5 Jln Anggerik Mokara 31/44 Seksyen 31 40460 Shah Alam, Selangor  Malaysia",,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/bauer-compressors-asia-pte-ltd/,Bauer Compressors Asia Pte Ltd,info@bauer-asia.com,+65  62716271,+65  62723345,2 Penjuru Pl #01-05 S(608783),,architect builder contractor guides,air compressors
http://www.thegreenbook.com/companies/avalontec-engineering-pte-ltd/,Avalontec Engineering Pte Ltd,sales@avalontec.com.sg,+65  67474733,+65  67476997,48 Toh Guan Rd East #08-119 Enterprise Hub S(608586),,architect builder contractor guides,air compressors
